2024
iD_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO_F|ESTRATO_F|ID_ESTRATO_L|ESTRATO_L|ID_AREA_RESPONSABILIDAD|PAN|PRI|PRD|PVEM|PT|MC|PANAL|MORENA|PES|PAN_PRD_MC|PAN_PRD|PAN_MC|PRD_MC|PRI_PVEM_PANAL|PRI_PVEM|PRI_PANAL|PVEM_PANAL|PT_MORENA_PES|PT_MORENA|PT_PES|MORENA_PES|CNR|NULOS|TOTAL|RAC|JAMK|AMLO|JHRC|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
16|7|2392|C|1|0|1|595|108|7|191|Estrato 191|0||118|21|12|8|26|43|8|3|163|2|3|0|0|0|1|1|0|0|9|2|0|1|0|14|342|40|43|220|25|2018|7|1|20|2|58|1|N
16|7|2408|B|1|0|1|573|108|7|191|Estrato 191|0||123|42|27|11|14|24|6|0|158|8|4|0|1|0|1|1|0|0|7|2|0|1|1|15|363|64|43|200|40|2018|7|1|20|0|24|1|N
16|7|2408|C|1|0|1|572|108|7|191|Estrato 191|0||123|54|20|8|12|33|1|1|136|6|1|1|0|0|1|1|0|0|6|2|2|0|0|14|350|65|35|185|51|2018|7|1|20|12|20|1|N
16|7|2419|C|1|0|1|612|108|7|191|Estrato 191|0||122|18|31|22|38|32|12|2|198|7|0|0|0|1|0|1|1|0|4|2|1|0|1|14|405|53|73|244|20|2018|7|1|19|17|15|1|N
16|7|2422|C|1|0|2|642|108|7|191|Estrato 191|0||133|4|13|21|7|33|5|0|262|8|0|0|1|0|0|0|0|0|8|8|1|4|0|16|400|31|20|324|9|2018|7|1|20|29|54|1|N
16|8|949|C|1|0|1|623|54|16|192|Estrato 192|0||63|25|28|5|2|27|1|2|138|12|1|0|1|0|0|1|1|0|9|2|1|2|0|24|317|33|34|191|35|2018|7|1|20|5|50|1|N
16|8|954|C|1|0|1|510|54|16|192|Estrato 192|0||66|42|41|5|9|24|1|0|139|8|2|0|1|0|2|0|1|0|7|2|1|1|1|8|344|51|53|182|49|2018|7|1|20|9|1|1|N
16|8|1052|B|1|0|1|620|54|16|192|Estrato 192|0||82|84|55|7|2|14|3|1|144|7|1|1|0|0|1|0|0|0|7|1|2|1|1|6|376|96|59|176|38|2018|7|1|19|21|48|1|N
16|8|1143|C|1|0|1|680|54|16|192|Estrato 192|0||92|48|34|4|3|40|2|1|171|24|1|0|1|0|1|1|2|0|12|1|0|3|0|18|421|56|42|251|54|2018|7|1|20|20|23|1|N
16|8|1191|C|1|0|2|748|54|10|192|Estrato 192|0||9|54|50|10|4|16|4|4|181|7|2|0|0|0|1|0|0|0|10|1|0|1|0|10|415|70|59|216|60|2018|7|1|20|15|54|1|N
16|8|1192|C|5|0|1|725|54|10|192|Estrato 192|0||15|23|39|8|2|34|7|1|105|10|1|0|0|0|0|3|0|0|19|4|1|2|1|16|299|39|45|175|23|2018|7|1|20|15|24|1|N
16|8|1192|C|14|0|1|724|54|10|192|Estrato 192|0||19|28|39|14|6|21|4|2|105|10|0|0|0|0|0|2|0|0|8|1|0|0|0|14|257|46|49|145|3|2018|7|1|20|7|58|1|N
16|8|1216|C|11|0|1|738|54|10|192|Estrato 192|0||41|29|46|7|5|28|2|2|145|10|1|0|0|0|2|0|0|0|5|2|0|1|3|10|336|39|55|191|38|2018|7|1|19|48|36|1|N
16|8|1252|E|2|0|3|394|54|10|192|Estrato 192|0||46|16|46|24|9|11|3|0|18|7|0|0|0|0|0|0|0|0|0|0|1|0|0|21|156|43|55|37|0|2018|7|1|20|0|0|1|N
16|8|1263|C|2|0|2|726|54|10|192|Estrato 192|0||52|34|39|7|8|27|1|1|145|14|0|0|0|0|0|0|0|0|9|1|0|2|3|8|335|42|48|198|36|2018|7|1|20|9|52|1|N
16|9|2179|C|2|0|1|589|103|14|193|Estrato 193|0||14|35|13|30|5|22|0|1|165|5|0|0|0|0|1|1|0|0|4|4|1|1|1|12|318|65|21|202|17|2018|7|1|19|52|48|1|N
16|9|2208|B|1|0|1|586|103|20|193|Estrato 193|0||61|45|25|14|4|26|4|2|136|13|1|1|1|0|2|0|2|0|7|0|0|7|1|10|342|66|35|189|41|2018|7|1|20|22|43|1|N
16|9|2232|B|1|0|1|623|103|20|193|Estrato 193|0||68|45|37|36|3|22|5|1|141|6|0|0|0|0|0|0|0|2|5|4|0|3|0|7|361|86|43|181|44|2018|7|1|19|40|54|1|N
16|9|2238|C|1|0|1|516|103|14|193|Estrato 193|0||42|53|13|21|4|23|1|2|122|3|3|1|0|0|0|0|0|0|4|0|2|2|0|14|313|79|19|156|45|2018|7|1|20|4|40|1|N
16|9|2244|C|2|0|1|580|103|20|193|Estrato 193|0||71|17|22|27|2|31|0|3|146|7|2|0|3|0|2|1|0|0|10|5|1|0|0|10|318|49|30|200|29|2018|7|1|19|46|16|1|N
16|9|2249|C|1|0|1|661|103|20|193|Estrato 193|0||94|31|23|27|3|37|0|1|161|2|0|1|0|0|0|0|0|0|2|5|0|3|1|14|342|59|27|210|31|2018|7|1|20|12|11|1|N
16|9|2254|C|1|0|1|700|103|20|193|Estrato 193|0||65|51|32|20|1|19|2|0|166|3|0|0|0|1|0|0|0|0|4|2|0|0|0|13|358|74|33|194|44|2018|7|1|19|57|58|1|N
16|9|2260|B|1|0|1|568|103|14|193|Estrato 193|0||48|29|14|25|5|25|2|6|139|8|1|1|0|1|1|0|0|0|8|6|0|4|0|17|319|59|26|190|27|2018|7|1|20|2|42|1|N
16|9|2262|C|1|0|1|543|103|14|193|Estrato 193|0||60|31|23|42|6|25|1|1|132|5|1|1|2|0|1|0|0|0|3|1|1|2|0|11|322|78|31|169|33|2018|7|1|20|8|35|1|N
16|9|2267|B|1|0|1|705|103|20|193|Estrato 193|0||72|83|25|20|3|22|4|5|170|14|2|1|0|0|0|0|1|1|3|7|1|3|0|9|442|110|35|220|68|2018|7|1|20|20|56|1|N
16|9|2279|C|1|0|1|624|103|14|193|Estrato 193|0||58|36|22|63|4|20|5|2|99|7|1|1|1|0|1|0|0|0|7|2|0|1|5|18|320|107|29|136|25|2018|7|1|19|51|4|1|N
16|9|2293|E|3|0|2|435|103|20|193|Estrato 193|0||102|28|15|33|4|14|2|1|69|3|0|0|1|1|0|0|0|0|2|3|1|3|0|13|210|65|20|95|17|2018|7|1|20|32|5|1|N
16|10|988|B|1|0|1|450|54|11|194|Estrato 194|0||20|38|27|9|5|17|2|2|121|4|1|0|0|0|0|2|0|0|1|2|0|0|0|8|261|50|36|145|22|2018|7|1|20|27|50|1|N
16|10|992|B|1|0|1|413|54|11|194|Estrato 194|0||18|42|26|4|2|23|0|2|113|8|0|1|0|0|0|1|0|0|8|2|0|3|0|16|291|47|31|157|40|2018|7|1|20|33|4|1|N
16|10|1024|B|1|0|1|394|54|17|194|Estrato 194|0||62|59|39|1|3|14|2|2|104|4|0|0|0|0|1|1|0|0|0|1|0|3|0|9|268|62|46|126|25|2018|7|1|19|49|32|1|N
16|10|1038|C|2|0|1|503|54|11|194|Estrato 194|0||31|55|23|6|9|21|3|0|123|9|2|0|1|0|0|1|0|0|5|3|0|0|0|6|303|67|33|161|36|2018|7|1|19|38|34|1|N
16|10|1076|C|1|0|1|589|54|11|194|Estrato 194|0||22|117|47|2|1|10|2|2|118|3|3|3|3|0|0|2|0|0|5|2|1|1|0|11|390|130|52|140|57|2018|7|1|20|16|40|1|N
16|10|1085|B|1|0|1|635|54|11|194|Estrato 194|0||33|80|39|6|7|21|3|4|174|10|1|0|0|0|0|0|0|0|4|1|0|4|2|16|414|90|50|214|42|2018|7|1|20|22|31|1|N
16|10|1097|C|1|0|1|670|54|11|194|Estrato 194|0||35|92|48|4|4|23|2|1|143|5|4|1|1|0|0|5|0|0|15|6|1|0|1|13|418|104|58|193|49|2018|7|1|20|10|15|1|N
16|10|1100|C|1|0|1|565|54|11|194|Estrato 194|0||36|76|24|4|3|11|2|2|98|12|2|0|0|1|0|1|0|0|8|2|0|3|3|11|300|85|30|134|37|2018|7|1|20|27|52|1|N
16|10|1129|B|1|0|1|603|54|17|194|Estrato 194|0||71|35|29|10|3|24|0|2|147|9|3|1|0|1|2|0|0|0|15|4|1|0|0|8|330|50|36|200|36|2018|7|1|19|57|33|1|N
16|10|1157|B|1|0|1|566|54|17|194|Estrato 194|0||88|72|61|6|5|13|4|5|181|6|2|0|2|0|6|2|0|0|5|2|1|0|0|7|425|86|79|208|45|2018|7|1|19|42|33|1|N
16|10|1159|C|4|0|1|678|54|17|194|Estrato 194|0||86|119|38|7|7|21|4|2|164|5|0|1|1|0|0|0|1|0|4|1|0|0|0|7|452|132|48|195|70|2018|7|1|20|22|12|1|N
16|10|1164|B|1|0|1|713|54|17|194|Estrato 194|0||85|133|78|3|7|25|5|1|166|13|1|0|0|0|3|1|0|0|8|1|0|1|2|12|507|142|90|214|47|2018|7|1|20|16|19|1|N
16|10|1179|B|1|0|1|713|54|17|194|Estrato 194|0||54|255|69|5|2|12|3|1|119|4|2|1|1|0|1|2|0|0|2|0|0|2|1|9|539|267|75|139|48|2018|7|1|20|35|28|1|N
16|10|1229|B|1|0|1|554|54|17|194|Estrato 194|0||98|58|41|7|2|23|1|7|105|6|1|1|0|1|4|0|0|0|7|1|1|1|0|13|323|69|54|144|43|2018|7|1|20|33|20|1|N
16|10|1232|B|1|0|1|694|54|17|194|Estrato 194|0||101|30|22|13|0|18|2|0|108|7|1|1|0|0|1|0|0|0|4|6|1|0|0|16|253|47|23|144|23|2018|7|1|19|36|44|1|N
16|10|1234|B|1|0|1|619|54|17|194|Estrato 194|0||97|45|30|11|4|29|6|0|113|11|1|0|1|0|1|1|0|0|7|3|0|1|0|15|310|64|36|164|31|2018|7|1|20|10|44|1|N
16|10|1236|C|1|0|1|700|54|17|194|Estrato 194|0||102|47|34|9|5|32|3|2|95|11|2|1|2|0|2|1|0|0|14|7|0|1|0|11|313|64|44|160|34|2018|7|1|18|41|55|1|N
16|11|1876|C|2|0|2|645|83|19|195|Estrato 195|0||111|14|45|52|3|23|0|1|195|7|2|1|0|0|0|0|0|0|5|2|0|1|0|13|368|69|49|233|4|2018|7|1|19|6|24|1|N
16|11|1878|C|1|0|3|490|83|19|195|Estrato 195|0||110|28|57|51|5|26|4|4|74|2|4|3|0|0|0|0|0|0|1|1|0|0|0|15|285|90|66|104|10|2018|7|1|19|58|15|1|N
16|11|2081|B|1|0|2|640|98|19|195|Estrato 195|0||133|14|18|63|54|30|3|3|152|9|3|0|0|0|0|4|0|1|1|3|1|3|0|29|400|83|80|199|9|2018|7|1|20|32|49|1|N
16|12|66|C|1|0|1|543|6|23|196|Estrato 196|0||11|21|20|8|6|22|3|0|126|4|0|1|0|0|0|1|0|0|3|6|0|1|0|11|240|33|27|162|7|2018|7|1|20|17|12|1|N
16|12|67|C|1|0|1|446|6|23|196|Estrato 196|0||14|16|13|11|4|20|4|0|137|8|1|1|0|0|0|1|0|0|4|0|0|0|0|8|238|33|18|169|10|2018|7|1|19|57|43|1|N
16|12|79|B|1|0|1|425|6|23|196|Estrato 196|0||12|16|22|10|5|24|4|1|107|2|1|0|1|0|0|0|0|0|9|0|0|0|0|8|225|32|28|142|15|2018|7|1|20|5|58|1|N
16|12|92|C|1|0|1|399|6|23|196|Estrato 196|0||20|23|43|5|2|19|0|2|121|1|1|0|0|0|1|2|0|0|4|2|0|0|0|4|238|29|50|147|8|2018|7|1|19|25|39|1|N
16|12|209|C|1|0|3|571|12|21|196|Estrato 196|0||71|16|17|13|3|19|0|1|206|1|0|0|1|0|1|0|0|0|11|0|0|0|0|7|303|30|22|237|7|2018|7|1|19|24|7|1|N
16|12|250|B|1|0|3|242|15|21|196|Estrato 196|0||91|2|26|8|1|3|0|0|18|0|0|1|0|0|0|0|0|0|0|0|1|0|0|4|65|11|27|22|1|2018|7|1|19|32|55|1|N
16|12|402|B|1|0|3|595|26|21|196|Estrato 196|0||95|12|110|84|0|75|1|2|89|6|0|0|0|0|1|1|0|0|5|0|0|0|0|0|391|97|114|175|5|2018|7|1|20|15|5|1|N
17|1|241|B|1|0|1|557|7|2|198|Estrato 198|2|Estrato 2|49|59|23|17|1|21|8|5|124|14|1|0|0|0|0|0|0|1|19|3|1|6|1|22|359|85|30|188|33|2018|7|1|20|23|28|1|N
17|2|407|C|1|0|1|645|8|8|204|Estrato 204|8|Estrato 8|24|55|32|18|21|33|8|1|192|21|3|1|0|0|1|2|0|1|11|2|1|3|1|10|452|85|58|263|35|2018|7|1|20|28|25|1|N
17|2|409|B|1|0|1|697|8|8|204|Estrato 204|8|Estrato 8|26|37|35|7|60|50|3|7|169|30|0|1|2|1|4|3|0|1|10|5|1|6|0|15|471|51|110|271|24|2018|7|1|20|31|48|1|N
17|2|440|C|1|0|1|508|11|6|202|Estrato 202|6|Estrato 6|37|70|25|7|4|29|6|3|183|5|1|1|0|1|1|2|0|0|10|0|1|2|0|2|391|86|35|230|38|2018|7|1|20|17|47|1|N
17|2|448|B|1|0|1|686|11|6|202|Estrato 202|6|Estrato 6|42|26|39|12|7|44|1|1|206|19|1|0|1|0|1|1|2|0|14|11|1|9|0|11|434|41|51|304|27|2018|7|1|20|10|10|1|N
17|2|489|C|3|0|1|659|11|12|208|Estrato 208|12|Estrato 12|83|40|24|21|6|38|3|3|165|13|3|0|1|0|2|3|1|1|1|4|1|3|2|13|370|68|40|225|22|2018|7|1|20|37|23|1|N
17|2|795|B|1|0|1|579|28|8|204|Estrato 204|8|Estrato 8|110|20|28|12|13|18|4|2|252|24|0|0|0|0|0|2|0|0|9|1|1|0|0|8|415|36|45|305|21|2018|7|1|20|29|36|1|N
17|3|42|B|1|0|3|333|3|11|207|Estrato 207|11|Estrato 11|1|18|14|5|1|62|4|4|116|4|0|0|0|0|0|0|0|0|3|4|1|2|0|5|249|27|19|192|6|2018|7|1|19|40|52|1|N
17|3|47|B|1|0|1|522|4|10|206|Estrato 206|10|Estrato 10|15|21|31|5|6|24|8|12|164|15|1|1|1|0|0|0|1|0|14|4|1|3|0|15|343|37|50|225|16|2018|7|1|19|45|8|1|N
17|3|103|B|1|0|1|681|6|7|203|Estrato 203|7|Estrato 7|47|47|17|12|1|32|3|2|263|14|1|0|1|0|0|0|0|0|13|3|1|5|0|12|461|64|20|331|34|2018|7|1|19|42|22|1|N
17|3|110|C|1|0|1|611|6|7|203|Estrato 203|7|Estrato 7|55|14|19|10|3|25|10|4|223|18|0|1|0|2|0|0|0|0|17|3|1|0|1|9|383|37|26|287|23|2018|7|1|20|5|42|1|N
17|3|166|C|2|0|1|551|6|7|203|Estrato 203|7|Estrato 7|83|15|31|6|1|27|9|4|195|17|2|0|1|0|3|0|0|0|16|1|0|1|0|12|367|33|39|257|26|2018|7|1|20|37|34|1|N
17|3|708|B|1|0|1|578|24|10|206|Estrato 206|10|Estrato 10|106|21|32|14|4|36|5|4|205|21|0|0|0|0|0|0|0|0|12|2|1|9|0|19|413|40|40|286|28|2018|7|1|20|1|10|1|N
17|3|729|C|1|0|1|393|24|10|206|Estrato 206|10|Estrato 10|119|14|14|2|3|23|5|3|146|11|0|0|0|0|0|0|0|0|2|1|0|3|0|4|246|21|20|186|15|2018|7|1|20|16|23|1|N
17|4|523|B|1|0|1|749|12|11|207|Estrato 207|11|Estrato 11|23|63|53|6|1|21|3|4|286|25|1|0|0|0|0|0|1|0|5|63|0|1|1|3|598|73|59|401|61|2018|7|1|20|35|42|1|N
17|4|613|B|1|0|1|547|18|5|201|Estrato 201|5|Estrato 5|66|161|49|5|0|8|0|3|104|7|6|1|1|0|1|0|0|0|6|1|0|2|0|6|375|174|53|128|14|2018|7|1|20|12|7|1|N
17|4|629|C|2|0|1|647|18|5|201|Estrato 201|5|Estrato 5|78|116|56|8|3|19|1|0|136|9|9|0|2|0|2|1|0|0|13|2|0|4|0|4|417|136|62|183|32|2018|7|1|20|28|33|1|N
17|4|634|E|1|0|1|579|18|5|201|Estrato 201|5|Estrato 5|83|67|44|28|1|17|3|0|129|11|2|2|0|0|2|0|1|0|17|2|0|1|0|12|376|102|48|177|37|2018|7|1|19|46|30|1|N
17|5|682|E|1|0|2|640|20|3|199|Estrato 199|3|Estrato 3|45|21|17|9|4|21|1|6|191|19|0|0|0|0|2|1|1|0|19|0|0|1|0|16|350|31|31|251|21|2018|7|1|20|35|57|1|N
17|5|774|B|1|0|3|381|27|3|199|Estrato 199|3|Estrato 3|59|22|13|9|8|28|5|8|149|19|1|1|0|0|0|0|0|0|14|8|0|1|0|9|304|38|29|219|9|2018|7|1|20|10|45|1|N
17|5|834|C|2|0|1|632|29|12|208|Estrato 208|12|Estrato 12|89|52|33|15|1|22|4|1|208|7|2|0|1|0|0|2|1|0|12|5|1|4|0|12|408|74|38|259|25|2018|7|1|20|17|31|1|N
17|5|849|B|1|0|3|706|29|12|208|Estrato 208|12|Estrato 12|97|31|67|53|3|45|5|2|217|26|0|3|0|0|0|0|0|0|14|6|0|6|0|19|514|92|72|314|17|2018|7|1|20|26|16|1|N
17|5|906|C|2|0|1|695|33|4|200|Estrato 200|4|Estrato 4|50|10|30|2|10|46|4|18|343|41|0|0|0|0|0|2|0|0|8|3|1|2|0|18|540|16|60|444|2|2018|7|1|20|34|50|1|N
18|1|14|B|1|0|1|250|1|1|209|Estrato 209|0||4|26|35|6|0|4|0|1|91|3|1|1|0|0|0|0|0|0|4|1|0|2|0|3|181|34|36|105|3|2018|7|1|20|28|31|1|N
18|1|39|B|1|0|1|401|1|1|209|Estrato 209|0||10|9|31|4|1|8|2|1|131|2|1|0|1|0|0|0|0|0|4|1|0|0|0|3|199|17|33|146|0|2018|7|1|20|19|10|1|N
18|1|205|B|1|0|3|205|6|1|209|Estrato 209|0||19|8|21|15|0|3|3|1|44|2|0|0|0|0|2|0|1|0|0|2|0|0|0|5|107|26|25|51|0|2018|7|1|20|10|40|1|N
18|1|211|B|1|0|3|271|6|1|209|Estrato 209|0||22|14|41|21|1|4|1|1|52|2|1|1|0|0|0|0|0|0|4|1|0|0|0|6|150|38|43|63|0|2018|7|1|20|12|25|1|N
18|1|295|C|1|0|3|394|10|1|209|Estrato 209|0||51|85|58|7|0|13|4|3|30|4|1|0|0|0|0|0|0|0|0|0|0|0|0|13|220|97|61|47|2|2018|7|1|20|17|43|1|N
18|1|828|B|1|0|1|359|18|4|209|Estrato 209|0||128|24|41|2|0|22|3|3|155|6|0|0|0|0|0|0|0|0|1|1|1|0|0|4|263|29|44|186|0|2018|7|1|20|23|50|1|N
18|1|831|C|1|0|1|388|18|4|209|Estrato 209|0||126|14|18|12|0|11|2|0|134|20|0|0|1|0|0|0|0|0|9|0|0|1|0|2|224|29|18|175|0|2018|7|1|20|28|31|1|N
18|2|597|B|1|0|1|532|17|6|210|Estrato 210|0||2|28|25|4|2|11|5|2|171|10|1|1|1|0|0|0|0|0|8|3|0|1|1|6|289|40|29|204|9|2018|7|1|20|32|50|1|N
18|2|621|C|1|0|1|545|17|9|210|Estrato 210|0||21|18|24|6|0|16|1|0|186|13|1|0|0|0|0|1|0|0|9|0|0|0|0|8|287|26|25|224|4|2018|7|1|20|34|9|1|N
18|2|644|C|1|0|1|376|17|8|210|Estrato 210|0||20|21|22|8|1|14|3|2|133|8|0|0|0|0|0|1|0|0|6|0|0|1|0|3|226|32|26|162|3|2018|7|1|20|34|55|1|N
18|2|666|C|1|0|1|416|17|11|210|Estrato 210|0||47|81|40|3|0|7|2|0|120|4|1|0|1|0|1|1|0|0|3|0|1|0|0|1|278|88|42|135|12|2018|7|1|20|38|18|1|N
18|2|725|C|1|0|1|740|17|11|210|Estrato 210|0||66|129|69|6|1|21|9|2|223|9|5|0|0|0|2|0|0|0|8|2|0|1|0|7|509|149|74|264|15|2018|7|1|20|30|29|1|N
18|2|800|B|1|0|3|539|17|6|210|Estrato 210|0||116|19|31|2|1|29|2|1|172|8|0|0|0|0|0|0|0|0|5|0|0|0|2|6|288|23|33|214|10|2018|7|1|20|29|46|1|N
18|3|90|E|1|11|2|709|4|18|211|Estrato 211|0||51|64|20|4|2|10|8|1|223|11|3|0|1|0|0|1|0|0|6|1|0|1|1|4|380|80|24|252|19|2018|7|1|19|22|15|1|N
18|3|102|B|1|0|1|509|4|17|211|Estrato 211|0||31|49|11|2|0|24|6|3|146|8|1|0|0|0|0|2|0|0|3|3|0|1|0|8|269|58|16|185|2|2018|7|1|20|25|53|1|N
18|3|139|B|1|0|3|671|5|10|211|Estrato 211|0||78|56|35|9|5|28|4|4|163|16|3|0|0|0|0|0|0|0|8|1|0|0|0|7|345|72|44|216|6|2018|7|1|20|30|53|1|N
18|3|177|B|1|0|3|493|5|15|211|Estrato 211|0||82|25|46|4|3|8|5|1|132|6|0|2|1|2|0|0|1|0|6|1|0|0|0|11|256|39|51|153|2|2018|7|1|20|21|28|1|N
18|3|234|B|1|0|3|239|7|16|211|Estrato 211|0||13|29|31|1|0|11|0|0|44|5|1|0|0|0|0|0|0|0|1|0|0|0|0|8|132|31|31|61|1|2018|7|1|19|52|37|1|N
19|1|379|C|1|0|1|472|19|18|212|Estrato 212|0||16|163|24|0|2|10|3|2|58|3|8|0|0|0|1|2|0|0|3|0|0|0|0|3|322|174|31|74|40|2018|7|1|20|38|50|1|N
19|1|413|C|2|0|1|626|19|18|212|Estrato 212|0||40|220|28|1|1|8|5|9|50|2|4|0|4|0|2|1|0|0|2|1|0|2|0|7|386|234|41|65|39|2018|7|1|19|24|8|1|N
19|1|2039|C|3|0|1|675|48|19|212|Estrato 212|0||78|130|17|0|0|0|0|2|120|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|347|130|19|120|72|2018|7|1|20|37|23|1|N
19|2|68|C|1|0|1|718|6|16|213|Estrato 213|0||62|76|32|1|3|31|1|1|131|4|0|0|0|0|0|0|0|0|0|4|0|1|0|8|387|78|36|171|94|2018|7|1|19|41|51|1|N
19|2|79|C|2|0|1|678|6|16|213|Estrato 213|0||6|49|35|1|7|27|6|0|125|3|0|0|0|0|1|0|0|1|1|0|0|0|0|9|312|56|44|156|47|2018|7|1|20|17|25|1|N
19|2|96|B|1|0|1|546|6|16|213|Estrato 213|0||21|39|55|1|1|19|9|0|67|1|0|0|0|0|1|3|0|0|2|2|0|0|0|5|241|49|60|91|36|2018|7|1|20|2|16|1|N
19|2|2189|B|1|0|1|557|6|16|213|Estrato 213|0||39|63|46|1|0|16|9|0|73|10|2|0|0|0|0|1|0|0|2|2|2|0|1|3|306|75|47|105|75|2018|7|1|19|59|51|1|N
19|2|2210|C|1|0|1|639|6|7|213|Estrato 213|0||53|114|42|2|2|20|5|2|118|2|1|0|1|0|0|0|0|0|1|2|0|0|3|3|379|123|46|143|61|2018|7|1|20|12|5|1|N
19|2|2423|B|1|0|1|577|6|16|213|Estrato 213|0||56|63|37|1|2|28|1|1|91|3|0|0|0|0|0|3|0|0|4|0|0|0|0|3|298|65|43|126|61|2018|7|1|19|0|15|1|N
19|2|2423|C|1|0|1|576|6|16|213|Estrato 213|0||56|48|31|0|2|25|1|1|105|3|0|1|0|0|0|0|0|0|2|3|0|0|1|4|290|50|34|138|63|2018|7|1|19|1|29|1|N
19|2|2438|B|1|0|2|288|6|5|213|Estrato 213|0||105|68|33|0|0|4|1|1|15|0|3|0|1|0|0|2|0|0|0|0|0|0|1|3|154|73|36|19|22|2018|7|1|19|15|36|1|N
19|3|440|C|1|0|1|676|21|17|214|Estrato 214|0||41|65|24|2|5|19|3|0|109|8|5|1|0|0|1|0|0|0|3|2|0|1|0|7|336|76|30|142|81|2018|7|1|19|44|48|1|N
19|3|440|C|2|0|1|675|21|17|214|Estrato 214|0||41|78|29|0|0|36|1|0|117|5|0|1|0|0|0|0|0|0|8|0|0|2|0|3|348|80|29|168|68|2018|7|1|19|34|28|1|N
19|3|440|C|4|0|1|675|21|17|214|Estrato 214|0||41|68|31|0|5|26|6|1|120|4|2|0|0|0|0|0|0|0|4|2|0|2|1|6|358|76|37|158|80|2018|7|1|19|49|29|1|N
19|3|440|S|1|0|1|0|21|17|214|Estrato 214|0||42|165|38|5|2|25|4|1|393|4|6|0|0|0|0|0|0|0|15|0|0|0|0|5|756|180|41|437|93|2018|7|1|19|37|20|1|N
19|3|447|B|1|0|1|678|21|17|214|Estrato 214|0||55|101|33|0|5|26|4|2|96|4|3|0|2|0|0|1|0|0|5|1|0|0|2|5|392|110|41|132|102|2018|7|1|20|14|28|1|N
19|3|452|C|2|0|1|541|21|25|214|Estrato 214|0||56|71|46|1|5|25|3|0|62|4|0|0|2|0|0|1|0|0|6|1|0|0|0|7|280|77|52|98|46|2018|7|1|19|41|56|1|N
19|3|463|B|1|0|1|716|21|17|214|Estrato 214|0||60|95|67|1|5|38|0|0|93|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|301|96|72|133|0|2018|7|1|19|39|31|1|N
19|3|469|E|2|5|1|663|21|17|214|Estrato 214|0||48|100|29|5|2|26|3|0|122|6|4|1|0|0|1|0|0|0|2|0|1|0|0|6|402|113|32|157|94|2018|7|1|20|15|46|1|N
19|3|472|C|7|0|1|743|21|17|214|Estrato 214|0||69|71|33|4|2|23|7|2|93|7|2|0|0|0|0|0|0|0|0|4|1|0|0|7|319|84|37|128|63|2018|7|1|20|0|36|1|N
19|3|474|C|7|0|1|702|21|17|214|Estrato 214|0||74|62|37|3|8|37|1|0|113|4|0|0|0|0|0|1|0|0|1|0|0|0|0|7|354|66|46|155|80|2018|7|1|19|46|23|1|N
19|3|2533|B|1|0|1|474|21|25|214|Estrato 214|0||104|155|26|2|0|15|4|1|80|0|1|2|0|0|1|0|0|0|3|2|0|0|0|6|372|164|28|100|74|2018|7|1|19|19|34|1|N
19|3|2535|B|1|0|1|625|21|25|214|Estrato 214|0||105|249|28|2|1|6|4|3|67|3|3|0|2|0|0|0|0|0|3|2|0|0|0|7|477|260|32|81|97|2018|7|1|19|49|14|1|N
19|3|2535|C|1|0|1|624|21|25|214|Estrato 214|0||105|269|25|1|1|14|4|1|90|2|3|1|2|0|0|0|0|0|4|1|0|2|0|2|514|280|27|113|92|2018|7|1|19|51|37|1|N
19|4|1792|C|1|0|1|510|47|11|215|Estrato 215|0||12|184|28|3|1|17|2|0|67|3|7|0|1|0|0|0|0|0|7|1|0|0|0|6|383|197|29|95|56|2018|7|1|19|47|29|1|N
19|4|1825|B|1|0|1|686|47|11|215|Estrato 215|0||15|158|24|1|1|17|8|2|98|2|1|0|0|0|0|0|0|0|2|3|0|0|0|2|383|168|27|122|64|2018|7|1|19|39|32|1|N
19|4|1938|C|1|0|1|434|47|9|215|Estrato 215|0||104|75|23|1|1|17|3|0|55|2|0|0|0|0|0|0|0|0|2|0|0|0|0|7|225|79|24|76|39|2018|7|1|19|31|47|1|N
19|4|1944|C|1|0|1|563|47|9|215|Estrato 215|0||149|121|22|0|3|20|4|0|62|3|0|4|0|0|1|0|0|0|8|2|0|2|3|8|313|129|26|97|50|2018|7|1|20|32|39|1|N
19|4|1971|C|1|0|1|525|47|9|215|Estrato 215|0||115|98|19|1|0|12|3|2|85|3|1|0|1|0|0|0|0|0|3|6|0|0|0|8|296|104|21|109|54|2018|7|1|19|22|47|1|N
19|4|1973|C|1|0|1|553|47|9|215|Estrato 215|0||130|127|18|5|0|20|4|1|92|4|0|0|0|0|0|0|0|0|0|0|0|0|0|7|323|136|19|116|45|2018|7|1|20|37|22|1|N
19|4|1978|C|5|0|1|704|47|9|215|Estrato 215|0||127|221|33|1|2|13|7|2|103|3|7|1|0|0|1|0|0|0|3|0|0|1|0|6|480|237|38|123|76|2018|7|1|20|3|11|1|N
